Thu Nov 02 2023 15:25:33 GMT+0000 (Coordinated Universal Time) - Run Time: 7017ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 1, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In W, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (420)

   ggh4_orig   ggh4_dest      total
        3160        3206         26
        3167        3155         31
        3173        3135         17
        3179        2063         10
        3179        3179         22
        3212        3212         19
        3224        3208         16
        3269        3269         61
        3281        3281        197
        3281        3288         17
        3285        3285         45
        3287        3269         25
        3290        3295         10
        3293        3281         43
        3343        3348         40
        3392        3389         18
        3408        3408         29
        3415        3408         37
        3417        3429         39
        3419        3416         44
        3424        3428         27
        4019        4019         18
        4020        4020         25
        4023        4030         43
        4026        4039         23
        4035        4028         55
        4036        4039         22
        4040        4040         85
        4041        4028         30
        4042        4032         55
        4043        4035          3
        4046        4074         30
        4054        4040         27
        4059        4069         23
        4066        4084         12
        4071        4060         47
        4074        4074         22
        4080        4066         31
        4099        4099         26
        4121        4124         12
        4133        4124         11
        4134        4129         23
        4174        4160         16
        4177        4177         17
        4186        4189         39
        4200        4200         14
        4228        4228         15
        4235        4245         22
        4245        4245         20
        4246        4266         59
        4247        4251         41
        4251        4251         12
        4255        4278         23
        4279        1361        116
        4285        4285          9
        4293        4285         23
        4317        4317         14
        4320        4320         20
        4340        4340         10
        4341        4341         16
        4370        4370         29
        5011        5016         30
        5030        5036         33
        5038        5038          4
        5076        5076         23
        5107        5122         18
        5124        5124         26
        5125        5125         13
        5158        5158         16
        6002        6009         37
        6051        6050         51
        6079        6111          8
        6098        6065         99
        6114        6114         42
        6114        6122         42
        6138        6140         13
        6155        6152         54
        6166        6211         95
        6176        6206         47
        6177        6200         20
        6177        6206         51
        6178        6132         73
        6196        6190         43
        6206        6198         29
        7003        7003         98
        7037        7037         23
        7067        7067          5
        7159        7159         34
        7162        7155         28
        7168        7037         49
        8107        8107         10
        8221        8216          5
        8239        8239         82
        8248        8248         42
        8271        8282         27
        8273        8268         30
        8303        8290         42
        8312        8312         21
        8316        8321        161
        8318        8305         72
        8357        8368         23
        8359        8353         27
        8364        8364        128
        8368        8392          8
        8376        8364         90
        8382        8390         12
        8389        8390         14
        8392        8380         34
        8392        8384         13
        8401        8405         67
        8534        8532         18
        8809        8809         16
        8813        8815         36
        8814        8809         42
        8830        8830         51
        8834        8834         39
        8893        8893         27
        8898        8898         15

TABLE    : start_time (805)

   ggh4_orig   ggh4_dest      total
        1071        1126         11
        1246        1246         13
        1378        1378          7
        1531        1568          7
        1583        1583         26
        2085        2085         20
        2156        2156         23
        2169        2169         10
        2191        2191         11
        2202        2155         40
        3101        3109         20
        3171        3160         52
        3220        3251         29
        3259        3259         11
        4017        1129         22
        4052        4064         27
        4300        4310         27
        4341        4341         38
        5058        5058         32
        5102        5096         18
        5143        5143         14
        8255        8255         12
        8529        8524         50

TABLE    : start_time (810)

   ggh4_orig   ggh4_dest      total
        1055        1126          9
        1169        1181         76
        1190        1204         19
        1276        1265         38
        1297        1318         33
        1337        1371         17
        1391        1328        136
        1412        1398         41
        1483        1483         44
        1491        1491         14
        1538        1538         15
        1582        1578         19
        1606        1606         32
        1619        1615         65
        1620        1620         13
        2014        2014          9
        2031        2031         20
        2042        2042         20
        2055        2042         26
        2150        2155         36
        2156        2156         16
        2177        2177         45
        2177        2181         45
        2292        2292         26
        2294        2292         48
        3141        3141         68
        3168        3170         24
        3201        3208         25
        3212        3212         30
        3219        3208         12
        3219        3224         12
        3226        3208         55
        3345        3348         30
        3394        3394         25
        3431        3431         20
        4023        4023         41
        4040        4040         27
        4084        4066         68
        4133        4121         11
        4228        4228         43
        4268        4279         28
        4278        4278         17
        4280        4280         18
        4287        4287         60
        4320        4320         32
        4329        4329         32
        4340        4340          5
        4341        4341         13
        5034        5034         41
        5050        5054         27
        5094        5096        101
        5158        5158         79
        6051        6051         51
        6084        6084         55
        6095        6114         33
        6200        6200         28
        7003        7003         32
        7084        7084         29
        7107        7107         25
        8209        8210         27
        8209        8215         62
        8292        8292         19
        8359        8353         66
        8366        8366         23
        8392        8380         57
        8427        8427         22
        8702        8702         22
        8801        8806         50
        8865        8872         23
        8898        8898         28
        9112        9112         20

TABLE    : start_time (815)

   ggh4_orig   ggh4_dest      total
        1002        1004         70
        1103        1103        107
        1118        1126         33
        1126        1126         98
        1131        1103         25
        1138        1111         40
        1151        1126         19
        1154        1152         23
        1161        1152         29
        1168        1128          8
        1182        1143         26
        1207        1207         13
        1207        1230         13
        1216        1222         29
        1223        1223         28
        1224        1204         15
        1252        1252         49
        1260        1230          6
        1291        1318         16
        1307        1303         16
        1315        1271         18
        1331        1331         32
        1348        1353         20
        1380        1343         17
        1398        1371         20
        1403        1444         58
        1409        1418         16
        1441        1441         25
        1491        1500         23
        1521        1565          8
        1547        1547         34
        1550        1578         36
        1554        1554         50
        1567        1553         20
        1580        1599         28
        1582        1578         19
        1617        1599         17
        2020        2021         54
        2063        2063         17
        2141        2097         59
        2150        2150         33
        2156        2156         11
        2241        2241         14
        2294        2292         48
        3069        3094         19
        3091        3091         27
        3097        3097         30
        3116        3116         26
        3137        3137         22
        3144        3144         34
        3179        3179         15
        3203        3203         67
        3219        3208         15
        3238        3238         33
        3242        3242         37
        3257        3257         20
        3259        3259         19
        3285        3285         57
        3290        3287         10
        3345        3348         28
        4023        4023         73
        4046        4046         18
