Fri Nov 03 2023 17:09:33 GMT+0000 (Coordinated Universal Time) - Run Time: 2500ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 3, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In W, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (640)

   ggh4_orig   ggh4_dest      total
        1606        1589         25
        1613        1593         25
        2013        2004          9
        2013        2013          9
        2023        2031         35
        2032        2041         30
        2042        2042         35
        2047        2041         34
        2060        2060         27
        2090        2124         12
        2112        2181         30
        2121        2094         64
        2134        2089         16
        2143        2097         23
        2143        2141         36
        2143        2143         42
        2150        2155         82
        2150        2202         61
        2166        2192         25
        2196        2196         18
        2204        2227         13
        2241        2235         15
        2241        2241         80
        2294        2292        101
        3050        3050         13
        3072        3083         95
        3076        3083         38
        3110        1625         60
        3119        3130         41
        3130        3130         16
        3135        3130         26
        3137        3116         32
        3160        3160         43
        3171        3171         11
        3173        3173         17
        3197        3212         43
        3203        3206         25
        3224        3208         36
        3231        3249         33
        3235        3235          9
        3264        3264         22
        3268        3285          5
        3269        3269         17
        3288        3288         15
        3293        3281         24
        3367        3367         57
        3369        3369         20
        3372        3369         10
        3382        3369         33
        3394        3389         28
        3404        3416         13
        3406        3408         24
        3416        3416         35
        3422        3422         41
        3424        3429         13
        4016        4024         10
        4020        4020         50
        4022        4016         57
        4023        4020         31
        4023        4023         13
        4023        4030         11
        4035        4028         39
        4035        4035        145
        4046        4046         18
        4046        4074         15
        4060        4040         12
        4066        4066         18
        4066        4077         22
        4074        4074         62
        4091        4066         11
        4098        4098         36
        4117        4105         25
        4121        4121         23
        4121        4124         38
        4122        4122         29
        4138        4138          8
        4160        4160          5
        4164        4164         10
        4173        4173         12
        4181        4204         27
        4186        4186         19
        4191        4191         19
        4214        4228          9
        4228        4200         20
        4251        4251         26
        4259        4273         24
        4274        4251         17
        4274        4274         10
        4285        4297          5
        4286        4286         40
        4287        4287         32
        4298        4287         31
        4300        4310         19
        4310        4310         19
        4311        4311         43
        4311        4317         12
        4320        4310         44
        4329        4329         44
        4341        4341         21
        4370        4370         52
        5024        5024         25
        5038        5044         21
        5040        5040         15
        5044        5034         25
        5053        5058         26
        5059        5051         41
        5069        5069         37
        5074        5074         29
        5076        5076         71
        5084        5075         67
        5084        5076         42
        5084        5084         31
        5108        5095        118
        5113        5113         41
        5124        5132         39
        5189        5189         18
        6032        6032         62
        6050        6050         66
        6065        6065        143
        6067        6067         46
        6131        6111         69
        6162        6165         72
        6162        6171         42
        6178        6171         79
        6200        6200         43
        6208        6191        116
        7037        7037         26
        7062        7067         22
        7109        7100          8
        7109        7109         21
        7133        7133         47
        7155        7155         28
        7162        7159         38
        8109        8125         21
        8210        8210         51
        8215        8209         12
        8261        8309        142
        8271        8271         33
        8308        8290         24
        8312        8312         90
        8328        8329         72
        8353        8353         19
        8366        8366         43
        8397        8392         54
        8413        8413         20
        8427        8427         27
        8515        8508         25
        8521        8528         25
        8528        8532         15
        8529        8524         42
        8705        8705         94
        8807        8809         75
        8815        8815         86
        8830        8830         27
        8844        8840         20
        8865        8865         34
        8865        8872         94
        8871        8871         28
        8898        8898         20
        9121        9124         63
        9130        9130         17

TABLE    : start_time (805)

   ggh4_orig   ggh4_dest      total
        1103        1103         56
        1169        1206         13
        1566        1512         20
        2174        2138         15
        2215        2191         24
        3160        3206         57
        3216        3216         17
        3235        3235          9
        3257        3257         41
        3259        3249         16
        3285        3285         31
        3361        3361         24
        4035        4035          5
        4055        4074         20
        4060        4060         25
        4064        4060         63
        4090        4078         19
        4105        4105         10
        4121        4121         23
        4186        4189         57
        4266        4266         72
        4273        4273         19
        4326        4330         50
        4341        4341         13
        5076        5076         10
        5084        5076         24
        8413        8413         41
        8520        8520         26
        9109        9109         79
        9115        9115         27
        9135        9135         21

TABLE    : start_time (810)

   ggh4_orig   ggh4_dest      total
        1041        1041         28
        1158        1126         14
        1187        1181         22
        1206        1162         28
        1223        1232         10
        1229        1242         15
        1231        1187         26
        1258        1209         24
        1312        1305          8
        1333        1343         14
        1338        1335         51
        1378        1378          5
        1426        1467         20
        1475        1475         45
        1531        1557         21
        1547        1547         31
        1566        1565         50
        1570        1570         27
        1614        1614         47
        2013        2004         29
        2042        2042         34
        2177        2177         34
        3051        3051         23
        3097        3097         22
        3137        3116         67
        3145        3116         27
        3179        3179          6
        3190        3190         19
        3196        3196         13
        3197        3197         55
        3201        3208         16
        3211        3238         39
        3404        3404         10
        3427        3427         17
        3429        3429         53
        4002        4009         34
        4009        4009         33
        4035        4035         27
        4040        4040         20
        4053        4053         74
        4054        4040         15
        4068        4058         17
        4105        4105         15
        4129        4129        129
        4267        4267         18
        4273        4273         25
        4274        4274         26
        4298        4310         12
        4311        4320         49
        4329        4317         36
        4341        4335         18
        5034        5034         55
        5084        5076         18
        5113        5132         17
        5129        5122         21
        5130        5130         26
        5158        5162         24
        6126        6150         20
        8560        8541         77
        8568        8576         61
        8837        8837         14
        9115        9107         21

TABLE    : start_time (814)

   ggh4_orig   ggh4_dest      total
        1556        1556         20

TABLE    : start_time (815)

   ggh4_orig   ggh4_dest      total
        1011        1011         10
        1083        1043          5
        1110        1142          9
        1146        1146         49
        1177        1152         18
        1211        1233         41
        1214        1211         33
        1220        1220         13
        1232        1204         16
        1242        1242         13
        1274        1274         54
        1286        1286         18
        1302        1341         44
        1308        1271         13
        1314        1314         20
        1342        1306         29
        1345        1345         35
        1353        1411          8
        1382        1382         31
        1384        1343         19
        1403        1444         19
        1409        1432         43
        1421        1475         30
        1436        1436         22
        1438        1438         21
        1448        1448         10
        1475        1475         48
        1490        1500         51
        1495        1436          9
        1549        1517         10
        1556        1583         10
        1559        1578         27
        1572        1562         23
        1574        1557          9
        1582        1578         28
        2042        2042         20
        2094        2094         10
        2143        2097         36
        2169        2169         36
        2177        2177         12
        2196        2196         36
        2204        2227         23
        2223        2227         29
        2292        2292         73
        2308        2308         20
        2311        2311         52
        3051        3051         19
        3056        3056         17
        3094        3094         47
        3097        3097         42
        3171        3171         40
        3220        3251         43
        3249        3249         21
        3251        3257         19
        3266        3266         27
        3269        3269         17
        3282        3282         17
        3415        3415          4
        3416        3416         35
        3431        3431         20
        4035        4035         44
        4052        4052         38
        4052        4060         24
        4061        4061         37
        4061        4084         37
        4066        4066         21
        4119        4129         54
        4174        4174         18
        4245        4245         25
        4267        4279         13
        4268        4279         54
        4324        4330         15
        4341        4341         18
        5008        5008         17
        5054        5054         17
        5074        5074          4
        5076        5076         72
        5084        5084         16
        5122        5122         87
        5129        5122         22
        5158        5158         32
        5190        5195         90
        6009        6009         52
        6171        6171        247
        6171        6190        124
        7045        7046         17
        8107        8107          5
        8292        8292         37
        8366        8366         20
        8517        8526         38
        8520        8520         15
        8529        8524         33
        8534        8534         23
        8539        8549        181
        8568        8568         46
        8576        8576         36
        8594        8594         20
        8596        8596         39
        8867        2067         44
        8890        8890         27
        9123        9123         51

TABLE    : start_time (820)

   ggh4_orig   ggh4_dest      total
        1007        1004         97
        1011        1008         15
        1011        1011         25
        1041        1041         28
        1047        1045         25
        1071        1071         14
        1071        1126         15
        1126        1126         11
        1134        1144         20
        1136        1126        108
        1143        1152         16
        1202        1215          4
        1226        1242         12
        1245        1246         34
        1263        1288         76
        1333        1343         14
        1353        1353         10
        1371        1371         87
        1413        1392         11
        1425        1411        139
        1425        1441         46
        1436        1436         19
        1501        1526         79
        1508        1547         35
        1535        1541         48
        1565        1565         20
        1566        1566         50
        1583        1583         24
        1598        1615         21
        1614        1620         11
        1620        1620         71
        2042        2042         29
        2063        2094         45
        2121        2115         17
        2138        2138         11
        2206        2206         25
        2292        2292         39
        3060        3060         22
        3137        3137         35
        3211        3238         39
        3257        3257         48
        3257        3295         10
        3272        3265         15
        3281        3281         13
        3287        3287         14
        3303        3303         20
        4003        4009          6
        4010        4010         21
        4027        3364         11
        4063        4063         18
        4064        4060         63
        4071        4060         31
        4075        4065         10
        4226        4226         41
        4273        4273         19
        4366        4367         10
        5038        5038         36
        5054        5054        118
        5084        5076         22
        5102        5096         25
        5129        5129         23
        6065        6065         27
        6098        6098        246
        6177        6198         37
        6177        6200         49
        8114        8111         45
        8217        8210         70
        8217        8217         70
        8248        8248         27
        8292        8292         63
        8520        8520         25
        8534        8532         12
        8535        8539         17
        8701        8702         11
        8702        8702         42
