Fri Nov 03 2023 17:59:04 GMT+0000 (Coordinated Universal Time) - Run Time: 2900ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 4, 
and
Trip purpose of destination - purp_dest In W, 
and
Primary travel mode of trip - mode_prime In D, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (400)

   ggh4_orig   ggh4_dest      total

TABLE    : start_time (555)

   ggh4_orig   ggh4_dest      total
        1021        5041         16
        1310        1251         12
        1607        1405         14
        1614        1052         22
        2021        2011         29
        2023        4149         28
        2032        4144         35
        2109        2090         19
        2150        2061         15
        2204        1115         23
        3416        8814         22
        3486        3475         24
        3489        3068         34
        4096        4093          9
        4117        3049         41
        4245        4111         19
        4292        4189         15
        4305        1020         46
        5003        3105         13
        5054        4100          8
        5084        4108         29
        6214        5086         40
        6220        5040         19
        6232        5063         37
        7015        7075         40
        7031       99998         17
        7100        4096         26
        8319        8281         20
        8590        8572         18
        8805        3432         23
        8809        3088         23
        8828       17579          8
        8858        3381         24
        8867        3040         21

TABLE    : start_time (600)

   ggh4_orig   ggh4_dest      total
        1001        3070         37
        1001        8383         10
        1005        3022         19
        1006        1622         28
        1007        4366          6
        1008        1077         13
        1008        1372         11
        1021        1125         13
        1027        1335         10
        1029        1100          7
        1029        1542         23
        1041        1405         11
        1043        1195          6
        1046        8262         23
        1063        1083          4
        1072        1305          8
        1072        4384         31
        1075        4077          9
        1079        1436         12
        1079        3374         40
        1081        3142         22
        1089        3208         39
        1091        8813         26
        1097        1221         35
        1099        1077          7
        1130        4203         22
        1146        1100         10
        1156        1029         59
        1156        4311         12
        1159        4290         22
        1159        4303         22
        1168        3024          5
        1173        1324         15
        1176        1010          6
        1181        1341          8
        1201        4047         13
        1206        1356          7
        1217        1182         14
        1219        1191          9
        1230        1522         29
        1239        2226         48
        1239        2248         14
        1242        1253          9
        1248        1077         26
        1249        1181         14
        1250        4001         30
        1251        1454         13
        1251        1526         24
        1251        4115          9
        1253        1588          9
        1258        1251         49
        1258        3106         12
        1260        1461         28
        1272        1010         21
        1272        1307         11
        1273        1114         15
        1275        3022         18
        1282        1477         27
        1286        1005         11
        1286        1470         20
        1291        1188         14
        1291        4251         37
        1292        1029         19
        1292        4131         25
        1293        4164         42
        1295        1090         37
        1295        4156         39
        1301        3061         18
        1305        4262         27
        1306        1044         31
        1306        1084         18
        1312        1142         25
        1313        4297         18
        1314        1318          8
        1315        1019         16
        1315        1588         23
        1321        1069         16
        1323        3107          8
        1328        1181         11
        1341        1395         26
        1343        1117         12
        1350        1316         22
        1352        1374          9
        1355        1436         12
        1357        1503         13
        1361        4055          4
        1363        1404          5
        1366        4149         16
        1367        4032          9
        1369        3114          5
        1374        4075          5
        1376        4361         17
        1380        4051         18
        1383        8802         43
        1384        4111         19
        1387        1310          9
        1388        1014         33
        1396        1454         22
        1400        1039         15
        1403        1199         29
        1403        1411          6
        1407        3143          9
        1414        3374         50
        1415        3035         16
        1415        3092          6
        1417        4127         27
        1423        1547         69
        1423        4208         43
        1425        1454         81
        1425        4308         27
        1427        3070         28
        1428        1363         20
        1433        4111         18
        1436        1405         21
        1440        1324         33
        1441        4384         12
        1443        1352         11
        1444        1404         24
        1444        1477         22
        1444        4230         10
        1449        1095         18
        1450        1588         19
        1458        1611          5
        1459        1323         17
        1459        4361          8
        1466        4131         19
        1479        1600         29
        1485        1368         67
        1487        1200          8
        1494        1416          6
        1501        1147         20
        1501        1344         21
        1508        3095         30
        1511        1177         12
        1518        3083         13
        1518        4172         32
        1538        3204         20
        1539        4182         35
        1549        1017         17
        1549        1536         23
        1551        3070         11
        1552        1007         15
        1556        2003         60
        1562        3098         18
        1565        2251         11
        1572        2001         27
        1574        3113         38
        1577        1436         11
        1580        4380         17
        1582        1110         10
        1583        1623         27
        1594        1588          5
        1597        1353          8
        1599        3199         14
        1599        3331         20
        1610        4262         64
        1614        4276         13
        1620        6140         11
        1624        1477         18
        1631        1488         10
        2004        3103         17
        2005        1610          8
        2005        3200          4
        2005        5145         30
        2008        3404         35
        2009        1588         24
        2013        3062         19
        2014        1324         25
        2019        1511         67
        2021        1189         17
        2023        2035         13
        2033        2089         24
        2037        1543         28
        2038        2079         16
        2039        9303         12
        2050        2044         76
        2055        1238         56
        2055        1481         56
        2055        1569          5
        2055        2003          5
        2055        3120         36
        2060        2007         24
        2063        1293         51
        2063        1324         34
        2063        3432         18
        2065        1522         57
        2074        1477         25
        2078        1238         32
        2085        1014         12
        2085        1365         15
        2085        2035         26
        2089        2011         28
        2093        2018          7
        2093        2047          6
        2094        3088         25
        2097        2188         12
        2103        1243         31
        2103        1461         36
        2108        3400         11
        2112        2028          7
        2115        1365         15
        2124        1372         15
        2124        2011         15
        2131        2061         73
        2134        1152         19
        2134        1445          9
        2134        4268         16
        2138        4227         12
        2139        5194         17
        2141        1378         60
        2143        1195          9
        2143        1569         23
        2143        4109          9
        2149        1020         11
        2149        2091         11
        2150        2037         15
        2150        2086         26
        2150        2091         23
        2152        2099         14
        2156        2052          9
        2160        2234         20
        2175        3129         44
        2177        4263         19
        2179        2061         14
        2181        2011         11
        2181        2107         11
        2182        2007         29
        2186        2027         23
        2186        2187         23
        2192        2061         27
        2193        1608         12
        2194        1090        113
        2196        2003         15
        2198        1341         16
        2198        2003         39
        2201        2028         50
        2218        1629         10
        2218        3219         14
        2223        2068         26
        2227        1440         27
        2227        2044          8
        2233        2198          6
        2233        5035          8
        2235        8810         27
        2241        3062         19
        2251        1362         68
        2258        2058          9
        2258        2091          6
        2258        2181          8
        2273        1582         11
        2278        2164         12
        2285        1110         11
        2288        2164         80
        2288        2194         10
        2290        3172          4
        2292        1618         17
        2294        1104         54
        2297        2003         10
        2297        4252         73
        2299        1543          6
        2305        2162         15
        2313        1438         16
        3014        1010         15
        3016        3222         26
        3016        4313         13
        3019        1264         20
        3028        1274          9
        3028        4182         46
        3032        3018         12
        3040        1404         17
        3051        1430         15
        3051        4219         20
        3056        1516         12
        3060        3187         20
        3067        1307         27
        3083        4182        107
        3085        3251         11
        3094        1446         26
        3097        1347         28
        3097        1370         10
        3117        1135         32
        3119        3079          5
        3119        3222          9
        3119        9108         15
        3120        1477         11
        3121        1227         17
        3122        3251         39
        3128        3232          6
        3130        1368         42
        3135        1021         24
        3135        1357         19
        3135        8806         19
        3144        3062         15
        3144        3233         31
        3144        4230         25
        3150        1588         38
        3150        3175          5
        3159        1411         38
        3160        1198         31
        3160        1611         22
        3173        1147         14
        3173        3092         12
        3179        1042          6
        3179        1465          9
        3185        4158         22
        3187        1511         15
        3189        4173         12
        3195        1198         20
        3195        1469         33
        3196        3074         13
        3196        3238         16
        3203        3404         12
        3214        3397         30
        3217        3283         12
        3224        4001         15
        3237        2029         27
        3249        1364         19
        3249        3025         12
        3253        4234         40
        3257        1416         14
        3258        1357         50
        3259        2281         19
        3259        3172         41
        3264        1608         26
        3266        2011         20
        3266        3244          9
        3276        1299         38
        3280        4126          8
        3281        1347         12
        3281        6137         23
        3290       17116         30
        3293        3046         23
        3303        1091         13
        3303        3140         20
        3303        3244         32
        3323        1449         39
        3334        1088         31
        3341        1233         26
        3342        1416         20
        3345        1087         32
        3351        1084         33
        3355        3232         15
        3359        1014         18
        3362        1600         52
        3364        1029         30
        3364        3346         22
        3366        4158         34
        3368        4304          7
        3372        1365         18
        3375        3062         11
        3381        1357         28
        3394        1064         35
        3394        3420         12
        3396        1072         14
        3397        1347         24
        3400        1524         43
        3403        8833         18
        3404        4118         33
        3407        1588         18
        3411        8833          6
        3415        1363         39
        3417        1516         27
        3417        4381         12
        3424        3309         29
        3428        4159         13
        3429        1440         47
        3429       17844         25
        3431        1122         16
        3431        1544         16
        3431        3025         77
        3431        3094         35
        3431        3423         14
        3443        3275         20
        3455        3083         18
        3462        3409         11
        3462        3420         11
        3465        3473         15
        3466        3102         10
        3467        3180         34
        3470        1356         19
        3470        3222         13
        3472        1161         21
        3473        1100         30
        3473        1341         14
        3473        4136         19
        3474        3174         26
        3476        3419         35
        3476        4257         64
        3479        1459         17
        3484        2132         48
        3487        3470         26
        3488        3373         26
        4002        4092         31
        4003        4014         11
        4009        4182         45
        4010        1142         21
        4010        4013         50
        4014        4225         26
        4018        1060         23
        4023        6196         26
        4023        8537         16
        4024        4154         10
        4027        4021          7
        4029        1125          4
        4029        4228         46
        4030        4001         63
        4038        1019         41
        4040        1020         11
        4041        3102         27
        4044        1256         11
        4044        4092         14
        4046        1357         15
        4049        4074          6
        4052        1477         12
        4052        3070         17
        4052        4207          8
        4053        1477         12
        4054        1081         19
        4054        4193         25
        4054        4378         11
        4054        8231         11
        4056        4236         16
        4057        1029         28
        4057        1289         69
        4057        4013         12
        4057        4154          9
        4066        4037         26
        4066        4144          7
        4066        4207         26
        4066        8362         28
        4067        1515         24
        4067        4182         16
        4070        4131         13
        4070        5069         13
        4072        3105         13
        4074        5047         17
        4077        4378         47
        4078        4208         81
        4078        5137         21
        4081        3062         30
        4084        1430         41
        4084        3018         25
        4087        1020         19
        4088        1183         18
        4089        4292         13
        4091        3176         39
        4091        4010         28
        4091        4304         31
        4091        4383         41
        4091        5145          7
        4091        5160         11
        4094        1043         41
        4098        1363          6
        4101        1138          7
        4101        4115         13
        4101        4308         16
        4107        1404         12
        4110        8262         46
        4112        1511         12
        4113        1020         20
        4113        1404         29
        4113        4126         34
        4121        1091         17
        4121        4165         15
        4135        3258         14
        4135        4012         13
        4138        4264         46
        4142        1236         17
        4142        1357         11
        4142        3035         20
        4148        4004          8
        4148        4111         46
        4151        3413         12
        4151        4147         29
        4155        5051          7
        4160        4077          6
        4163        3089         10
        4163        4253         20
        4166        1310          6
        4173        1545         12
        4173        4111         34
        4173        4154         14
        4173        6168         15
        4174        4311          6
        4179        5060          3
        4180        1477         22
        4181        4100         28
        4181        4131          5
        4182        5122         15
        4188        1321         15
        4191        4288         15
        4195        8512         27
        4199        1075          6
        4199        4121          6
        4200        1067         47
        4200        1314         17
        4200        4120         23
        4200        4163         43
        4209        4276         28
        4210        4241          6
        4214        3174         14
        4214        3198         26
        4221        4139         47
        4226        1180         73
        4228        3064         46
        4228        4136         11
        4235        4361         23
        4238        1064         45
        4244        1357         21
        4244        4154         33
        4245        4288         17
        4251        1010         16
        4251        1076         14
        4254        4100         15
        4259        1473         15
        4259        4206          7
        4260        3383          6
        4262        1404         20
        4266        4234         36
        4267        1176         17
        4267        1465         78
        4267        3039         69
        4268        1478          5
        4268        3058          5
        4270        1351         19
        4270        1404         14
        4272        4304         34
        4272        4382          3
        4273        4216          7
        4274        4297         50
        4274        4320          7
        4277        1010         20
        4277        1216         21
        4278        4170         17
        4278        4380         29
        4285        1289         24
        4286        3145         61
        4286        4093         31
        4286        4291          8
        4287        4156         30
        4287        4304          8
        4290        4272          4
        4298        4001         27
        4298        4154         28
        4298        4182          9
        4300        1435         12
        4300        4060          4
        4301        4207         14
        4307        1545         19
        4310        1277         11
        4310        2140         11
        4310        4304         14
        4310        4351         25
        4310        4383         57
        4311        1039         13
        4311        1347         29
        4311        4304         35
        4313        1416         10
        4317        1251         24
        4317        4329         16
        4320        1363         26
        4323        1454          5
        4326        1284          8
        4326        3010         37
        4326        3106         37
        4329        4111         19
        4329        8205         17
        4330        4206         35
        4331        4329         27
        4341        3189         10
        4341        4144         20
        4341        4164         47
        4341        4311         11
        4341        4378         14
        4341        5137         16
        4345        4315         11
        4361        1114         32
        4362        1251         36
        4362        4187         36
        4363        4225         18
        4364        1411          7
        4364        2003         44
        4364        4370         27
        4366        4059         16
        4366        4170         29
        4366        4370         20
        4367        3329         20
        4370        1066          8
        4370        1411         18
        4370       99998         25
        4376        1491         15
        4376        3395         15
        4377        1256         10
        5003        4120         16
        5009        5027         44
        5022        5115          8
        5032        5103         16
        5038        1376         21
        5038        5002         26
        5038        5019         29
        5044        4111         48
        5045        5124         21
        5046        1117         50
        5046        5157          9
        5049        5148         30
        5049        8569         43
        5050        1129         10
        5050        4379         25
        5050        6214         13
        5053        4074         23
        5059        1050         27
        5059        6073        109
        5064        1075          5
        5065        4159         12
        5066        5096         38
        5069        5106         21
        5075        1375         49
        5075        5017         34
        5076        1075         19
        5076        1261          9
        5076        1608         21
        5083        1044         16
        5084        1100         16
        5084        1129          9
        5084        1390          9
        5084        3346         46
        5084        5101         15
        5089        5161          9
        5090        5142         22
        5092        4151         15
        5094        1467         24
        5096        1542         24
        5101        3064         55
        5101        4378         30
        5105        1233         11
        5107        5112         20
        5110        5111         20
        5111        4145          9
        5111        4169         10
        5113        1013         14
        5113        1022         31
        5113        1256          6
        5114        1021         30
        5121        4145         11
        5124        1549         40
        5124        4047         22
        5125        4147         34
        5125        8262         13
        5132        5126         25
        5133        1010         18
        5133        1061         29
        5133        2018         15
        5133        4206         15
        5139        1107         22
        5142        4149         17
        5142        5060         17
        5143        4159          6
        5143        5160         10
        5148        1221         30
        5148        1310          7
        5148        4001         23
        5148        4028         15
        5148        5023         22
        5158        5144         50
        5159        1013         38
        5170        5103         31
        5173        4111         25
        5182        5027         36
        5183        1368         41
        5183        4032         16
        5183        4090          9
        5184        5182         18
        5187        5142          6
        5193        4109          4
        5195        5198         12
        5195        8532         32
        5202        1063         25
        5202        4131         25
        5203        4059         20
        6003        6185         10
        6023        6150        134
        6032        6199         90
        6041        1548          7
        6041        6199         24
        6045        5055         44
        6045        6049         24
        6050        6140         27
        6053        4038         16
        6059        8362         37
        6061        6135         55
        6062        1363         17
        6067        4001         38
        6070        6109         21
        6070       16969         49
        6082        5043         26
        6085        6013         33
        6092        5021         33
        6098        6173         48
        6100        1508         16
        6100        5032         43
        6103        5121         85
        6104        4006         48
        6104        6157         28
        6106        6036         12
        6107        6066         18
        6108        1003         37
        6110        6061        102
        6110        6164         16
        6111        5051         27
        6118        4001         29
        6120        6133         28
        6126        1486         26
        6126        8002         50
        6128        5048         34
        6129        6199         37
        6129        6224         41
        6131        6215         28
        6132        1199         35
        6143        8120         48
        6152        5027         20
        6155        5060         32
        6160        5027         29
        6161        1410         61
        6219        6179         31
        6220        6222         15
        6224        1360         57
        6224        4100         16
        6224        5086         33
        6224        5144         80
        6233        4285         36
        6233        6199          5
        7004        5066         11
        7004        7014         13
        7013        7063         16
        7013        7134         16
        7021        7039         10
        7028        7033         24
        7037        7063         31
        7053        7054         29
        7060        7022         17
        7062        7112         24
        7065        7074         10
        7074        7092         37
        7075        5041         41
        7079        7038         18
        7079        7128         18
        7084        7155          4
        7090        5029         23
        7090        6146         13
        7091        7070         19
        7106        6146         15
        7122        6200         21
        7123        6088         10
        7126        7104          9
        7126        7123         13
        7126        7126         21
        7127       18155         19
        7130        7159         10
        7133        7103         23
        7133        7135         45
        7137        7092         29
        7137        7142         12
        7145        4147         21
        7145        7145         15
        7154        4090         50
        7155        6145         31
        7155        7068         17
        7159        4145         15
        7159        7103         14
        7162        7163         10
        7168        6054         12
        8102        8104         30
        8104        8105         31
        8105        8207          8
        8105       17846         12
        8107        8001         36
        8108        6209          7
        8111        8514         17
        8119        8133         20
        8130        6166          9
        8131        6171         29
        8134        6209         48
        8137        8141         10
        8150        8201         14
        8151        8136         10
        8153        8135         10
        8154        8392          9
        8155        8116          6
        8156        8105         11
        8156        8155         20
        8156        8156         14
        8209        6196         22
        8211        8285         10
        8213       17820         10
        8215        5153         18
        8215        8262         12
        8215        8274         12
        8220        1277         15
        8230        8299         27
        8235        8231         18
        8237        8262          5
        8237        8591         20
        8238        8264         32
        8238        8277         11
        8239        8264          6
        8240        4092         27
        8243        8264         31
        8245        8231         17
        8249        8524         39
        8251        8259         35
        8252        4149         38
        8252        8262         29
        8252        8280         18
        8252        8427         15
        8253        8002         32
        8254        8569         37
        8255        1372         12
        8255        8250         12
        8255        8285         29
        8263        8325         14
        8267        5162         31
        8267        8567         15
        8268        8253         29
        8268        8285         33
        8268        8597         28
        8268       16448         33
        8271        8285         15
        8271        8379          9
        8279        8426         15
        8281        8334         12
        8282        8260         44
        8282        8381         16
        8282        8409          9
        8291        4100         42
        8301        5198         51
        8308        8412         21
        8310        8392         23
        8315        8345         61
        8332        8365         26
        8334        4111         15
        8340        8223         20
        8344        5047         18
        8359        4100         10
        8360        8285         45
        8376        8366         19
        8381        8618         29
        8382        8301          9
        8387        8409          7
        8387       17590         15
        8390        8285          9
        8402        8300         38
        8420        8266         31
        8501        8262         45
        8502        8116        113
        8503        1122         16
        8529        8285         14
        8536        5080         14
        8536        8537         28
        8559        8556         16
        8572        5089         22
        8576        5199         25
        8576        8569         19
        8578        8223         39
        8578        8537         49
        8579        8532         40
        8582        8537         35
        8586        8525         43
        8586        8594         43
        8594        8156         16
        8595        8594         20
        8701        4172          5
        8701        8512          8
        8702        4083         15
        8702        8702         21
        8704        4108         41
        8707        4252          8
        8709        4144         22
        8709        4154         18
        8709        4384         23
        8710        3437          9
        8710        4248         39
        8712        3333         13
        8712        8824         58
        8801        4079         24
        8801        4156         37
        8801        8872         16
        8803        4225         50
        8803        5007         18
        8805        3217         24
        8805        3339         21
        8806        8805         14
        8807        1524         38
        8807        3024         16
        8807        3105         22
        8809        3201         16
        8809        5060         15
        8811        1374         55
        8811        8806         17
        8813        8831         20
        8814        1478         33
        8814        3374         30
        8816        3068         85
        8816        3105         66
        8818        8813         25
        8818        8831         45
        8820        1469          8
        8823        3256         24
        8826        3432         30
        8826        8806         28
        8826        8872         76
        8827        8814         13
        8828        3136         56
        8830        1545         10
        8830        8886         11
        8833        8870         36
        8835        3426         16
        8837        8831         37
        8842        8898         26
        8843        8806         19
        8844        3333         23
        8858        8833         25
        8858        8864          8
        8861        8856          6
        8863        8820         62
        8866        1372          4
        8866        8831         32
        8867        8831         21
        8874        3383          9
        8875        8831         58
        8883       17584         32
        8886        1376         23
        8887        8886         15
        8887        8887         67
        8888        8893         25
        8889        8847         11
        8890        8814         17
        8890        8833         27
        8891        2198         12
        8899        8887         57
        8902        3014          9
        8902        4249         19
        8903        8872         19
        8907        8896         18
        8907        8911         21
        8912        8907         12
        9004        9023         16
        9005        2058         75
        9005        9025         26
        9010        1546         81
        9010        2007         13
        9012        9005         17
        9012        9006         39
        9017        2031         25
        9025        9006         31
        9025        9010         31
        9026        1072         31
        9101        2091         14
        9102        2091         15
        9119        9134         37
        9123        4158         22
        9124        9303         42
        9125        2075         28
        9125        9109         12
        9129        2058          5
        9134        2202         13
        9134        9113         64
        9150        9134         20
       16010       99998         28

TABLE    : start_time (605)

   ggh4_orig   ggh4_dest      total
        1035        1372         26
        1065        1091         18
        1151        1102         10
        1249        5198         11
        1295        1478         35
        1302        1473         28
        1305        5124         34
        1343        1114         15
        1348        3194         52
        1471        1221          8
        1541        8801         16
        1589        4380         11
        2006        4079         13
        2020        1503         18
        2028        1600         73
        2093        2052          7
        2109        1588         41
        2131        1324         37
        2152        3083         20
        2152       17207         15
        2166        2281         14
        2181        1307         19
        2181        2058         17
        2191        1473         12
        2194        2038         31
        2233        2089          6
        3044        3381         47
        3157        1357         32
        3179        3090         16
        3199        2111         19
        3252        3232         46
        3279        4045         20
        3362        3196         25
        3364        1135         33
        3372        3404         37
        3403        3420         26
        3419        3475         16
        3487        3490         15
        4030        4181         20
        4064        4056        107
        4078        1583         51
        4090        4292         25
        4105        4164         28
        4105        4256         21
        4121        1320         12
        4122        4040         22
        4186        4170          7
        4191        4160         13
        4200        8334         23
        4246        4092         41
        4251        4304         13
        4255        3024         29
        4260        4154         20
        4266        1445         18
        4272        1430         16
        4280        1529         14
        4286        3145         61
        4312        4386         26
        4342        8351         22
        5074        4127         19
        5122        5137        113
        5143        1404         19
        5158        3018         30
        5158        4276         20
        5202        1110         73
        6041        8833         16
        6140        5047         42
        6152        4149         77
        8148        8140          9
        8151        8242         11
        8152        8149         15
        8201        8268         18
        8215        8372         22
        8237        8566         68
        8241        8274        102
        8257        6036         44
        8258        8287         19
        8271        8313         11
        8312       17844         20
        8366        8374         34
        8415        8520         35
        8513        8264         25
        8538        8557          8
        8596        8313         23
        8600        5188          8
        8827        8825         34
        8830        5035         14
        8859        1466         14
        8866        8833         30
        8890        8889          8
        8905        8888         21
        9132        2091          6

TABLE    : start_time (608)

   ggh4_orig   ggh4_dest      total
        9101        9123         39

TABLE    : start_time (610)

   ggh4_orig   ggh4_dest      total
        1006        3261         20
        1015        4292         37
        1024        5060         21
        1046        9010         49
        1103        4385         43
        1138        8872         19
        1146        1473         22
        1156        1363         30
        1159        1280         95
        1177        2190         15
        1179        1075         19
        1184        1439         24
        1198        1339         22
        1224        1105         82
        1323        1379         10
        1352        3383         17
        1423        1029         16
        1423        4144         19
        1453        4056         19
        1455        1364         42
        1491        1484         53
        1499        3114         18
        1526        3092         18
        1539        3208         36
        1557        3279         13
        1562        1135         72
        1563        1473         24
        1568        3144         17
        1577        1365         36
        1596        1221         22
        1602        1057         27
        1605        5145         16
        1616        1552         18
        2014        1476         22
        2014        3189         10
        2034        1518         14
        2042        2011          8
        2050        2232         34
        2055        1226         25
        2063        1545          5
        2063        2007         20
        2082        2203         88
        2131        2058         28
        2143        1516         19
        2149        2246         11
        2191        4182         17
        2201        2142         34
        2233        1109         33
        2235        2003         27
        2295        2287         21
        3095        4216         35
        3150        1622         34
        3257        4093         15
        3258        1416         11
        3293        1020         32
        3397        1445         22
        3431        3317         14
        4003        5153         21
        4005        5090         32
        4024        4206         14
        4030        1503         19
        4040        1416         92
        4056        3009         42
        4068        5116         45
        4075        4378         26
        4091        4093         15
        4117        4076         19
        4117        4137          9
        4158        1256         46
        4228        1363         58
        4300        1515         26
        4303        4256         19
        4317        4180         14
        4320        1363         30
        4341        3018         10
        5023        5012         21
        5026        4005         15
        5037        5048         39
        5059        1046         23
        5142        1166         19
        5158        4276         27
        5158        4351         27
        6112        1020         14
        6134        6199         19
        6137        6200         44
        7023        6077         15
        7090        6212         14
        7133        7143          7
        7134        5012         50
        7137        7077         20
        7144        7059         28
        7154        4111         18
        7168        7068         29
        8119        8135         13
        8136        8105          7
        8150        8262         69
        8156        8146         21
        8215        8256         19
        8251        5101         18
        8268        8409         23
        8278        8271         22
        8360        8260         61
        8360       17072         16
        8376        8365         18
        8377        8420         12
        8413        8414         33
        8501        8272         46
        8522        8277         59
        8560        8262         13
        8587        4109          4
        8705        4195         15
        8710        8885         17
        8801        3420         38
        8805        8807         24
        8811        4031         15
        8820        1449         24
        8826        4077         27
        8828        8872         56
        8834        8898         20
        8835        1199          5
        8835        8813         23
        8858        8833         10
        8883       17562         20
        8885        8885         35
        8898        8893         22
        8900        8907         32
        8911        8906         17
        9022        3239         15
        9136        9122          9

TABLE    : start_time (615)

   ggh4_orig   ggh4_dest      total
        1001        1029         16
        1003        4378          6
        1011        4378          7
        1024        4308         19
        1027        1132          4
        1043        4093         30
        1048        5144         17
        1052        1097         15
        1060        1138         21
        1083        1008          7
        1084        1321         17
        1103        4169          9
        1126        5111         14
        1131        1090         20
        1137        3003         87
