Fri Nov 03 2023 23:02:02 GMT+0000 (Coordinated Universal Time) - Run Time: 2400ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 5, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In S, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (600)

   ggh4_orig   ggh4_dest      total
        3392        3358         57
        3426        3023         16
        3431        3429         84
        3446        3398         45
        4012        4011         10
        4019        1606        104
        4023        4030         47
        4023        4039         18
        4023        4069         18
        4027        4074         37
        4040        4028         27
        4045        4042         18
        4052        4005         30
        4061        4061          8
        4061        4129         73
        4066        4028         20
        4067        4057         32
        4084        4061         67
        4086        4057         24
        4089        4028         14
        4091        4028         19
        4123        4057         27
        4134        4094         15
        4162        4171         48
        4162        4181         31
        4164        4177          3
        4174        4177         12
        4177        4181         15
        4199        4111         46
        4200        4273         19
        4224        4177         13
        4235        4177         18
        4254        4266         33
        4259        4297          6
        4277        4228         55
        4277        4266         23
        4280        4328          7
        4283        4266         13
        4285        4245         25
        4313        4285         14
        4320        4310         55
        4326        4272         41
        4335        4286         21
        4362        4370         16
        4366        4374        124
        5049        5061         17
        5049        5074         37
        5055        5054         11
        5055        5068         11
        5058        5074         15
        5066        5074         26
        5084        5061         13
        5084        5073          8
        5096        5093         38
        5101        5075         18
        5107        5075         13
        5133        1393         27
        5148        5076         25
        5173        5195          4
        5183        5192         12
        6019        6048         31
        6019        6105         31
        6059        6059         97
        6073        6059         40
        6088        6093         31
        6089        6050         26
        6089        8121         47
        6111        6111         35
        6132        6041         30
        6230        6227         53
        7009        7010         12
        7030        7003         38
        7045        7045         10
        7079        7099         39
        7084        7083        132
        7141        7155         63
        7145        7157         27
        7163        7155         21
        8105        8107          9
        8107        6206          9
        8107        8125         10
        8156        8139         18
        8238        8264         33
        8238       17625         29
        8253        8263         15
        8259        8289         21
        8272        8252         29
        8282        8333         25
        8342        8255         19
        8361        8289         21
        8377        8397          4
        8381        8319         31
        8413        8390        135
        8417        8427         25
        8424        8427         50
        8425        8427         19
        8526        8530         14
        8812        8809         12
        8815        8806        105
        8818        8815         87
        8820        8826         28
        8827        8826         30
        8834        8840         26
        8835        8830         45
        8837        8840         36
        8842        8840         54
        8843        8885         27
        8849        8835         78
        8867        8869         45
        8879        8869         61
        8890        8862          5
        8903       17576         19
        9123        9107         44

TABLE    : start_time (735)

   ggh4_orig   ggh4_dest      total
        1234        1427         21
        2078        2031         92
        2094        2037         15
        2175        2132         41
        2299        2292         12
        3179        3195          9
        3228        3147         20
        3330        3317         19
        4080        4129         11
        4111        4121         14
        4143        4143         30
        5076        5075         25
        5107        5093         16
        5130        5074         33
        5158        5135         51
        6230        6227         43
        7037        7037         48
        7046        7037         29
        7053        7067         24
        7079        7039         45
        8238        8264         14
        8238        8281         19
        8239        8309          5
        8253        8264        125
        8271        8264         60
        8582        8525         43
        8821        8806         67
        8834        8840         18
        9101        9101          9
        9106        9131          9
        9148        9147          6

TABLE    : start_time (740)

   ggh4_orig   ggh4_dest      total
        1295        1031         26
        1302        1320         36
        1354        1481         61
        1431        1484         24
        2097        2141         25
        2205        2198         28
        2269        2235         25
        2299        2299         21
        3248        3147          9
        3258        3116         25
        3258        4030         25
        3266        3247         37
        3336        3334         16
        3345        3317         17
        3443        3429         45
        4022        4002         42
        4032        4046         47
        4034        4074          7
        4089        4105         12
        4099        4129         26
        4111        4124         25
        4138        4189         12
        4200        4186         19
        4272        4278         57
        4325        4330         32
        4341        4285          5
        4362        4374         20
        5022        5003         13
        5053        5074         16
        5054        5051         35
        5094        5074         55
        5175        5189         15
        5191        5180          4
        6031        6041         39
        6068        6059         41
        6100        6088         18
        6182        6149        104
        6232        6177         26
        6233        6214         23
        7076        7083         20
        7078        7039         13
        7168        7037         64
        8105        8125         40
        8238        8264         14
        8310        8321         19
        8531        8528         36
        8597        8601          5
        8711        8705         14
        8827        8826         64
        8830        8835         27

TABLE    : start_time (745)

   ggh4_orig   ggh4_dest      total
        1015        4038          6
        1136        1119         38
        1273        1031         11
        1306        1578         31
        1381        1381         19
        1466        1534         43
        1525        1525         22
        2010        2041         51
        2078        2036         44
        2189        2246         21
        2206        2138         24
        2258        2256         31
        3177        3160         13
        3210        3195         17
        3258        3116         58
        3288        3293         29
        3330        3358         13
        3362        3364         21
        4067        4057         22
        4076        4038         31
        4091        4061         29
        4105        4069          7
        4122        4061         18
        4160        4128         13
        4181        4228          4
        4228        4307         16
        4255        4186         31
        4302        4274         24
        4307        4328         21
        4315        4285         29
        4326        4330         31
        4331        4341         38
        4340        4341         53
        4344        4371          9
        4375        4370         73
        5059        5034         23
        5076        5069          6
        5076        5076         13
        5082        5051         16
        5101        5101         25
        5143        5132         27
        5183        5194         19
        6232        6177         26
        7033        7037         54
        7033        7039         15
        7037        7037         46
        8134        8107         79
        8238        8264         12
        8255        8259         15
        8265        8263         23
        8410        8390         75
        8579        8572         73
        8803        9010         20
        8835        8856         17
        9014        9010         23
        9017        9012         23
        9104        9131         22
        9123        9146         49

TABLE    : start_time (749)

   ggh4_orig   ggh4_dest      total
        2090        2157         66

TABLE    : start_time (750)

   ggh4_orig   ggh4_dest      total
        1433        1328         40
        1466        1482         47
        1594        1565         10
        1624        1525         87
        2013        2013         57
        2014        2013         44
        2014        2042         13
        2188        2192         26
        2224        2196         16
        2224        2246         16
        2258        2222         38
        2258        2256         15
        2310        2310         29
        3067        3050         31
        3180        3166         17
        3229        3288         40
        3258        3116         25
        3258        3235         25
        3379        3375         23
        3381        3389         11
        4040        4035         22
        4040        4040         15
        4053        4064         64
        4064        4060         25
        4091        4061         30
        4101        4059         12
        4133        4121         24
        4173        4174         15
        4313        4285         17
        4333        4279         36
        4340        4310         12
        5003        5024         39
        5011        5024         56
        5038        5024         53
        5038        6069         53
