Fri Nov 03 2023 22:39:19 GMT+0000 (Coordinated Universal Time) - Run Time: 2900ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 5, 
and
Trip purpose of destination - purp_dest In W, 
and
Primary travel mode of trip - mode_prime In D, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (400)

   ggh4_orig   ggh4_dest      total
        7045        7020         21
        7057        7135         16
        7061        7146         17
        7062        7060         15
        7065        7054         16
        7065        7055         17
        7067        7067         10
        7067        7157         11
        7073        5016         40
        7073        6216         14
        7075        7165         13
        7076        7060         15
        7076        7076         25
        7077        7054         26
        7077        7076         26
        7079        7068         13
        7079        7092         30
        7079        7103         13
        7093        7133         22
        7094        7009         18
        7095        3204         38
        7105        6127         63
        7106        7104         17
        7108        5007         46
        7108        7163         13
        7109        7133          6
        7122        4262         13
        7126        6221         21
        7126        7082         24
        7133        6199         14
        7134        7089         10
        7136        6199         14
        7139        6195         16
        7139        7115         16
        7145        1542         27
        7145        7060         33
        7148        7102         16
        7151        7003         37
        7152        4090         49
        7154        7052         33
        7154        7081         33
        7156        7135         14
        7157        7116         10
        7159        7098         30
        7160        7002         30
        7162        7140         12
        7165        7104         49
        7167        7153         48
        7168        7030         39
        7168        7039         20
        7168        7083         20
        7168        7106         20
        8104        5048         24
        8104        8244         32
        8105        8106          5
        8105        8116          9
        8105        8149         38
        8107        4272         10
        8108        8107         49
        8112        6195         24
        8112        7041         24
        8122        4006         33
        8129        5101         13
        8131        5012          8
        8133        8106         13
        8133        8135         93
        8133       99998         13
        8136        8151         20
        8137       17825         20
        8139        8124         23
        8139        8135         15
        8139       17898         10
        8142        4379          8
        8145        5169         27
        8148       17003         25
        8151        6109         72
        8151        8135         11
        8153        8102         10
        8153        8156         18
        8154        8105         31
        8154        8136         26
        8156        4144         18
        8156        8140         49
        8156        8156         53
        8156        8253         26
        8156        8274         10
        8156        8365         20
        8201        8289          9
        8205        5019         12
        8205        8145         12
        8210        8274         10
        8213        8207         16
        8222        6036         32
        8224        8253         22
        8225       17911         38
        8230        5089        111
        8230        8149        111
        8238        4111         15
        8238        8392         14
        8238        8409         12
        8239        8537         24
        8239       17876         76
        8241        8241         10
        8245        4060          5
        8245        8414         17
        8246        8289         25
        8247        8260         24
        8247        8532         26
        8247        8557         19
        8248        8556         25
        8253       16530         15
        8254        8149         19
        8255        4069         31
        8255        4264         26
        8255        8019          9
        8257        8392          8
        8259        6195         17
        8259        8135         18
        8261        8309        105
        8261        8387        105
        8263        8245         31
        8267        8262         25
        8268        8274         25
        8268        8365         27
        8268        8414         36
        8270        8274         38
        8271        8412         26
        8272        1044         11
        8272        8262         72
        8278        8289         13
        8278        8404         39
        8279        8394         15
        8282        8272         27
        8282        8383         66
        8282       16504         12
        8288        8282         28
        8288        8383         27
        8288        8388         15
        8290        8216         26
        8292       17837         35
        8293        3348         12
        8294        8285         70
        8294        8301         14
        8295        8383         12
        8296        5127         17
        8296        8143         22
        8296        8422         14
        8303        8291         24
        8303        8383         17
        8303       17860         19
        8304        8289         14
        8308        8376         26
        8309        6036         17
        8309        8366         18
        8309        8414          5
        8310        8404         18
        8312        8274         74
        8315        4048         25
        8315        8537         58
        8318        8277         18
        8330        8537         42
        8330        8571         23
        8331       16448         20
        8331       17804         14
        8334       17868          6
        8336        8358         17
        8338        4170         11
        8340        5027         23
        8340        8239         18
        8340        8253         15
        8340        8299         40
        8340        8313         10
        8347        8239         15
        8359        8239         23
        8364        8352         27
        8364        8383         32
        8365        8416         20
        8366        8262         22
        8382        8368          9
        8387       17810         17
        8396       17852         24
        8402        8353         12
        8402        8366         30
        8405        8414         19
        8408        8360         27
        8413        8409         19
        8413        8414         30
        8415        8275          7
        8417       16463         24
        8418        8376         25
        8422        8264         34
        8427        8427         28
        8427        8566         21
        8429        8426         12
        8509        8601         20
        8513        8231         18
        8515        8524         44
        8520        1014         10
        8520        8547         27
        8522        5142         26
        8524        3271         14
        8524        8571         22
        8526        8384         14
        8530        8557         15
        8530        8569          6
        8531        4262         36
        8531        8409         24
        8539        4310          8
        8565        4023          8
        8568        8505         19
        8568        8601         42
        8570        8581          7
        8572        8542         39
        8576        8395         21
        8576        8532         28
        8576        8569         17
        8587        1084         37
        8587        4362         49
        8590        8532         18
        8594        8510         25
        8596        8269         15
        8596        8508         17
        8600        4111         19
        8601        1265         51
        8602        8587         21
        8604        5107         57
        8701        4177          3
        8702        4100         35
        8702        4230         16
        8702        4245         24
        8703        1122         26
        8705        4090         45
        8705        4234         39
        8705        5187         10
        8705        8702          7
        8705       17852         10
        8708        4227         16
        8709        1153         11
        8709        1222         11
        8709        4366         26
        8710        8710         42
        8711        8702          6
        8711        8887         39
        8712        8708          9
        8801        3062         15
        8802        4203         15
        8803        4332         21
        8805        3042         22
        8806        1197         32
        8807        1035          5
        8807        8812         20
        8809        3385         80
        8809        8814         19
        8811        3309         40
        8813        4250         18
        8814        1192         39
        8814        1265         23
        8814        3115         56
        8814        3315         23
        8814        8850          8
        8815        3115         16
        8815        4361         25
        8815        8813         20
        8816        8813          7
        8821        3395          5
        8821        8815          6
        8821        8824         36
        8821        8863          7
        8824        8822         12
        8824        8834         58
        8826        3175         30
        8827        8826         12
        8829        3088         21
        8830        8833         29
        8830        8847         12
        8831        8833         48
        8834        8710         14
        8834        8821         11
        8834        8829         14
        8835        3129         24
        8835        3399         40
        8835        8835          9
        8835        8885         18
        8835        8919          4
        8837        8852         17
        8839        8827          7
        8839        8831         10
        8839        8888          8
        8840        3014         16
        8840        8850         16
        8842        3427         14
        8849        3144         41
        8851        3025         12
        8851        3102         12
        8855        8824         47
        8858        8833         10
        8863        8848          4
        8863        8850         18
        8863        8857          8
        8866        8833         41
        8866        8885          7
        8871        8885         34
        8871        8889         39
        8880        4366         22
        8880        8841         18
        8883        8885         14
        8883        8887         20
        8885        8868         20
        8885        8872         19
        8885        8885         12
        8885       17562         37
        8885       17598         13
        8887        8855         39
        8887        8856         89
        8887       17584         21
        8889        8875         16
        8890        8872          6
        8892        8888         16
        8893        8905         20
        8895        6119         34
        8895        8850         34
        8897        8888         13
        8898        8864          6
        8898        8902         27
        8899        1023         19
        8900        3486         12
        8903       17509          7
        8905        8850         19
        8905        8860         23
        8910        3415         15
        8910        8907         15
        8918        8906         28
        9004        1543         31
        9008        9143         37
        9009        9010         30
        9010        9010         13
        9010        9015         13
        9010        9117         13
        9010       17484          5
        9013        2068         11
        9013        2309         13
        9013        3364         11
        9016        9010         18
        9017        2290         29
        9018        9015         15
        9020        2152         36
        9022        9010         28
        9023        9010         79
        9103        9307         16
        9106        9126          9
        9106       16460          5
        9107        9132         39
        9110        9017         11
        9111        9111         33
        9112        9101         24
        9112        9109         27
        9119        2164         23
        9120        9116         83
        9120        9123         26
        9124        9010         74
        9125        9129         12
        9147        9130          4
        9148        9329         15
       16600       16869         18
       99998        3421         29

TABLE    : start_time (705)

   ggh4_orig   ggh4_dest      total
        1040        4366         21
        1044        4031         20
        1044        4241         22
        1047        6030         26
        1053        3026         22
        1070        3046         26
        1109        4111         15
        1116        1080          5
        1119        1586          5
        1130        4043         27
        1130        4082         26
        1130        4115         27
        1189        1118         26
        1202        1392         35
        1210        5137         13
        1240        1256         19
        1253        1061         52
        1263        1353         30
        1292        1221         44
        1303        4156         20
        1312        1320          9
        1321        4002         14
        1325        1256         19
        1341        1218         21
        1371        1209          7
        1387        1445         12
        1387        3094         64
        1423        1221         13
        1423        3030         25
        1428        4131         69
        1460        3012         13
        1477        3115         24
        1484        1542         18
        1488        3271          6
        1491        3184         21
        1502        1469         30
        1535        2292         16
        1539        5130          4
        1555        1416         15
        1567        1086         16
        1567        1395         16
        1577        3186          6
        1603        1406          9
        1607        1213         12
        1614        1347         16
        1614        1473         20
        1625        1344         10
        2009        3206          8
        2013        1584         23
        2013        3186         31
        2039        2139         13
        2174        2194         13
        2206        2180         14
        2233        3176         20
        2277        2295         10
        2288        2292         10
        3036        1300         22
        3051        3024         17
        3091        1477         19
        3094        4164         18
        3097        3115         16
        3097        3153         20
        3121        1454         14
        3124        1343         30
        3137        5106         20
        3160        1335         10
        3187        1490         12
        3197        5142         37
        3199        1494         24
        3205        1039          5
        3211        1075         17
        3214        3070         11
        3242        1184         23
        3249        1580         19
        3258        4377         30
        3273        3102         16
        3282        1540         29
        3287        3251          9
        3287        8537         10
        3296        1473         14
        3303        4220         20
        3330        4017         27
        3333        3426         11
        3345        3092         34
        3392        4294         12
        3394        3088         24
        3402        3427         19
        3422        3374         14
        3422        8833         16
        3427        3098          4
        3455        1477         18
        3485        3398         24
        4017        4147         21
        4024        1111         31
        4024        1262         19
        4038        4075         41
        4040        1245         12
        4040        4169          9
        4040        8262         14
        4044        1256         13
        4052        4256         20
        4054        4048         23
        4058        4100         54
        4070        4070         17
        4079        4071         17
        4081        1110         11
        4084        4059         27
        4107        8511         15
        4117        1089         21
        4160        4127         16
        4254        5083         31
        4255        4180         41
        4270        4253         18
        4272        4169          3
        4277        4289         25
        4286        4254         14
        4298        1287         19
        5011        4077         19
        5024        6036         17
        5038        5033         53
        5045        5007          7
        5046        4006          9
        5048        5161          6
        5054        4136         16
        5058        1125         56
        5084        4057          9
        5106        4158         45
        5107        4171         17
        5114        4172         16
        5122        5130         14
        5125        4150          8
        5148        4204         16
        5194        4066          7
        6019        5144         61
        6051        6065        109
        6130        5074         19
        6137        5027          9
        6162        4149         47
        7004        7004         45
        7029        7033         18
        7046        7137         29
        7053        7115         33
        7073        7126         15
        7079        4294         20
        7090        7090         46
        7126        6111         20
        7127        7034         15
        7128        5032          8
        7168        7033         17
        8108       17908         39
        8208        8537         34
        8211        5079         30
        8211        8330         30
        8213       16448         10
        8216       17827         17
        8225        8217         58
        8239       17827         18
        8263        8274         20
        8267        8274         46
        8271        8556         14
        8315        8262         25
        8350        8386         23
        8357        8319         34
        8390        8393         16
        8402        8380         10
        8530        8537         47
        8576        8608         35
        8590        8579         15
        8594        1357         50
        8701        4276         21
        8705        4149          8
        8815        8869         20
        8818        8824         12
        8835        8836         30
        8835        8864         17
        8839        8842         14
        8858        8852         21
        8865        8824         11
        8869        8872         24
        8874        8831          8
        8898       17530         10
        8907        8906         24
        9116        9112         59
        9129        9122         41
        9130        9135         10

TABLE    : start_time (710)

   ggh4_orig   ggh4_dest      total
        1046        1256         23
        1046        1516         19
        1052        3046         18
        1063        1545          4
        1063        3064         17
        1075        2011         18
        1079        1110          7
        1089        3175         58
        1156        4341         33
        1162        1097         17
        1163        4115         14
        1187        1290          5
        1188        3099          6
        1202        1020         35
        1237        1117         24
        1241        3348         21
        1253        1187         14
        1263        1469         13
        1263        1476         25
        1263        1608         24
        1269        4031         12
        1305        1135          9
        1323        1188         14
        1345        3085         12
        1351        1473         18
        1352        8274          9
        1369        1262         10
        1370        3164         10
        1385        3114         56
        1390        3073         75
        1391        3186          8
        1392        1364         14
        1395       99998         61
        1417        1378         22
        1423        1233         25
        1436        1126          7
        1446        1290         15
        1459        1198         17
        1471        1510          8
        1474        1318         21
        1481        3070         39
        1483        3070         33
        1508        3209          9
        1510        3024         17
        1513        3184         13
        1514        5181         14
        1515        1473         16
        1516        1067         18
        1520        3265         50
        1541        3257         17
        1544        3255          9
        1567        1405         14
        1574        1380         22
        1577        1043         12
        1594        4014          8
        1620        1625         13
        1620        3065         86
        1625        5041         36
        1631        1117         13
        2013        1339         22
        2020        1466         16
        2027        1157         31
        2028        1469         18
        2031        1341         34
        2031        1540         34
        2038        2175         10
        2038        2187         10
        2039        1617         14
        2048        3156         18
        2054        2098         15
        2058        1528         17
        2066        3209         44
        2074        2071          4
        2094        1180         19
        2094        1362         19
        2100        3204         21
        2124        2118         12
        2156        3395          5
        2181        2204         60
        2205        2091         12
        2212        2112         25
        2265        2079         23
        2276        2031         18
        2295        2042         31
        2302        2302         15
        3060        1627          7
        3065        3054          7
        3069        1005         17
        3119        3225         23
        3119        4170         23
        3144        3088         27
        3159        3173         14
        3173        3422         16
        3183        1104          6
        3187        1044         12
        3191        4170         12
        3195        1540         39
        3197        1366         23
        3210        1256         23
        3210        1490         23
        3220        1327         52
        3235        3070          7
        3246        1524         12
        3259        1365         15
        3269        3257         18
        3281        1372         13
        3330        1477         47
        3330        1515         13
        3330        1602         20
        3342        1363         20
        3362        3239         21
        3373        3427         72
        3390        5137         13
        3391        1449         13
        3392        1091         21
        3394        3106         15
        3409        1478          7
        3412        3433         44
        3419        3358         12
        3419        3369         41
        3422        3161         31
        3422        3427          4
        3446        3430         21
        3455        3241         18
        3466        1477         22
        3480        3113         17
        4017        4234         31
        4052        4147         11
        4055        4093         25
        4055        4247         25
        4060        4120         16
        4078        1088         25
        4089        2184         12
        4104        1307          8
        4117        4170          6
        4134        4177         14
        4186        3194         20
        4191        4150         29
        4204        4077         29
        4206        1404         49
        4212        1335          5
        4212        4266         11
        4245        1473         22
        4246        4266          7
        4251        4111         17
        4254        3432         15
        4272        8702          7
        4273        1221         19
        4277        4206         66
        4285        4311          6
        4298        4012         18
        4311        4268         18
        4315        4156         29
        4317        1469         37
        4317        4311         16
        4320        3088         37
        4341        1450         16
        4341        3070         30
        4344        4233         15
        4358        4252         69
        4362        3001         20
        4366        4172         13
        5002        5032         31
        5004        4006         13
        5024        5019         31
        5038        1005         14
        5038        4082         19
        5051        5130         14
        5063        4090         16
        5065        5086         14
        5075        4006         21
        5076        4111         39
        5080        5074         37
        5084        4045         16
        5091        4297         42
        5101        5103         26
        5124        4291         20
        5125        4154         22
        5138        5032         32
        5151        4145         33
        5194        4136         63
        6032        6134         22
        6053        5027         17
        6098        5035         55
        6146        8280         22
        6224        5038          8
        6228        1221         40
        6228        4381         33
        7011        7046         23
        7037        7029         23
        7045        7045         18
        7062        7068         21
        7079        7115         26
        7091        7082          9
        7155        7140         33
        7168        7033         21
        8105        8001          9
        8119        8136         29
        8142        8143          8
        8239        8239         31
        8271        8262         26
        8292        8262         10
        8298        8299         43
        8310        8351          7
        8348       17119         15
        8353        8556         15
        8357        8345         17
        8360        8274          8
        8371        8123          9
        8375        8414         22
        8400        8224         31
        8407        8391         24
        8417        8380         16
        8520        8404         14
        8528        8532         33
        8530        8538         15
        8565        8506          8
        8565        8532          8
        8590        8353         19
        8594        8409         20
        8596        8274         24
        8705        5184         23
        8705        8702          8
        8710        8703          6
        8803        3027         13
        8810        8805         17
        8812        4161         50
        8816        8816         16
        8828        8824          7
        8832        8809         20
        8835        4147          9
        8839        8833         25
        8840        8833         23
        8842        8833         17
        8861        8869         12
        8865        8833         37
        8866        8840          7
        8871        8871         26
        8892        8898         31
        8893        8847         33
        8898        8893         12
        8900        8869         20
        8901        3037         53
        8901        8895         17
        8902        8888         32
        8911        8827         40
        9116        9107         59
        9148        9131         13

TABLE    : start_time (712)

   ggh4_orig   ggh4_dest      total
        4171        5101         14

TABLE    : start_time (715)

   ggh4_orig   ggh4_dest      total
        1002        1020         12
        1011        1416         31
        1015        1090         20
        1016        3064         19
        1021        1327         22
        1022        1418         11
        1031        4286         10
        1041        1114         22
        1044        1183         20
        1044        1404         22
        1044        3090         20
        1044        3208         34
        1049        1545          9
        1053        4001         17
        1055        1372          8
        1055        5081         74
        1062        1490          6
        1063        4047         11
        1063        8566         18
        1071        4050         21
        1079        1017         14
        1084        2097         17
        1089        1146         36
        1092        3010         12
        1096        1248         13
        1098        8352         23
        1107        1352          7
        1111        4325         19
        1123        1278         16
        1126        1039         22
        1132        1221         24
        1135        1395          4
        1136        1211         15
        1146        4225         22
        1147        1061         58
        1151        3087         13
        1158        4129         28
        1169        1467          7
        1169        4092         47
        1173        1490         14
        1181        1623         31
        1185        1354         15
        1185        4066         16
        1197        1357          5
        1197        1476         29
        1202        1044         28
        1205        1195          7
        1205        1237         14
        1207        4109         12
        1215        1199         12
        1216        1222         11
        1218        1227          6
        1223        1456         40
        1224        1321         13
        1228        1197         23
        1233        1020         15
        1233        4111         52
        1244        1290         35
        1244        4297         16
        1248        1152          9
        1258        1236         15
        1264        1084         38
        1264        3227         33
        1275        1287         10
        1282        3064         28
        1283        1477         18
        1285        1546         19
        1309        1395         20
        1312        8262         34
        1313        3199         15
        1318        8394         10
        1321        3088         26
        1325        1152         27
        1325        1390         13
        1341        1257          9
        1353        1240          5
        1355        1104         27
        1357        1122         22
        1361        1490         18
        1371        1615          9
        1374        1316          9
        1374        1404          7
        1376        4180         21
        1378        1135         29
        1387        1406         16
        1388        5144          5
        1391        1114          7
        1392        1076          8
        1395        1016         22
        1406        4118         13
        1424        2164         12
        1437        1363          7
        1441        4189         15
        1442        1284         20
        1444        1405         24
        1453        3103         19
        1460        3155         17
        1466        3238         11
        1467        1237         24
        1472        4249         13
        1481        1470         32
        1481        3432          5
        1483        1415          6
        1483        3010         15
        1488        1629          5
        1493        3129         23
        1495        1303         10
        1511        1527         22
        1519        4149         15
        1528        1491         29
        1531        1309         16
        1535        1333         20
        1546        1357         26
        1549        1406         47
        1549        1477         13
        1549        3295          4
        1555        1492         28
        1556        2094         19
        1566        1623         21
        1567        3024         17
        1568        3061         15
        1587        1516         22
        1587        3194         25
        1592        1346         41
        1592        1623         25
        1592        3098         13
        1602        1029         17
        1615        3092         28
        1618        1473         13
        1624        1503         17
        1625        1584          5
        1631        1392         13
        2001        1372         78
        2006        2017         47
        2010        3098         24
        2018        2028         76
        2028        3142         15
        2036        2116         23
        2038        1017         28
        2040        2058         14
        2042        2003         22
        2042        2091          9
        2063        1608         12
        2077        2117         11
        2085        2004         10
        2085        3204         14
        2090        1605         15
        2095        2047         36
        2124        1557         26
        2131        2061         14
        2134        2215         36
        2138        2204         28
        2141        2194         15
        2149        1516         66
        2150        2181         29
        2156        2116          9
        2157        1357         75
        2169        2075         42
        2175        2052         18
        2177        1547         22
        2177        2022         11
        2181        2052         13
        2181        2181         16
        2185        3271          7
        2196        2188         34
        2206        2007         20
        2215        2021         20
        2221        3210         18
        2227        3129         28
        2233        2061          6
        2235        2004         38
        2276        2216         16
        2284        3351         11
        2292        2017         17
        2303        2060         14
        2310        2308         29
        2313        3411         18
        3028        4311         36
        3032        1478          8
        3033        3070         20
        3040        3068         12
        3051        3024         15
        3060        3105          7
        3060        4340          7
        3065        3247         24
        3069        3355         11
        3071        3069         51
        3075        3098         23
        3087        1114          7
        3087        1430         15
        3094        1614         20
        3095        1341          8
        3095        1426         25
        3109        4292         17
        3118        3138         15
        3119        1335         13
        3119        3022         11
        3121        1111          5
        3126        3115         19
        3130        1369         42
        3137        3088         29
        3144        3100         25
        3144        3115         45
        3148        3241         10
        3157        5198         23
        3165        3116         26
        3166        1469          8
        3167        1469         11
        3168        3137         38
        3170        1608         16
        3179        3209         11
        3189        1518          9
        3193        3186         20
        3195        1293         10
        3212        3092         16
        3214        3341         11
        3218        3292         12
        3226        3186         22
        3235        1251         11
        3235        3088          8
        3235        4366         10
        3253        3209         31
        3253        4234         31
        3257        1075         27
        3257        1346         10
        3259        1516         25
        3265        1565         32
        3266        1534         11
        3269        1540         30
        3275        1629         28
        3277        2003         22
        3279        3063         44
        3279        3156         18
        3282        1571         17
        3285        3142         25
        3288        1515         17
        3293        1395         22
        3298        3064          5
        3302        1340         10
        3302        3024         36
        3307        1545         11
        3308        1609         33
        3317        3232         18
        3318        1110         12
        3323        1090         50
        3323        3120         32
        3358        3277         27
        3361        1515         31
        3361        1545         23
        3361        4145          8
        3362        3206         32
        3367        2003          5
        3369        1540         34
        3369        3010         22
        3374        3374         13
        3382        2140         46
        3386        3246         10
        3391        3361          7
        3392        1603         21
        3392        3064         17
        3400        3256          5
        3404        3292         18
        3405        3176         60
        3407        1473          7
        3407        3105          8
        3416        8833         43
        3419        4238         16
        3425        3488         16
        3429        3165         61
        3446        3209         17
        3466        8827         34
        3467        3064         26
        3469        8831         17
        3472        3389         20
        3472        3404         47
        3475        3474         15
        3477        3415         24
        3486        3385         14
        3488        3455         81
        3490        3402         40
        4003        5132         69
        4005        4001         11
        4005        4006          3
        4010        1010         11
        4010        4126         32
        4013        4048         21
        4013        4100         22
        4014        1015         12
        4015        1047          7
        4015        4013         46
        4015        5137         51
        4016        4249         24
        4019        1363        104
        4021        4045         10
        4022        4082         23
        4028        1100          6
        4029        1515         71
        4035        4169          6
        4036        5124         20
        4038        1220         35
        4038        3412         27
        4038        4130         22
        4039        4012         25
        4041        4154         23
        4043        4310         35
        4045        1122         27
        4050        4001         11
        4050        4004         60
        4051        1010         18
        4052        5051         13
        4053        4116          9
        4054        4115         23
        4054       17038         29
        4058        4180         28
        4059        5060         56
        4061        1142         17
        4063        4310         25
        4066        3309          6
        4071        4004         18
        4071        4016         29
        4074        1440         34
        4075        1081         28
        4079        6121         23
        4081        4056         24
        4088        5052         37
        4089        4093          5
        4090        3036         20
        4095        5079         18
        4097        5137         11
        4105        5157          5
        4107        3184         22
        4107        4155         23
        4110        4131          5
        4113        4234         78
        4117        1286         19
        4122        1077         21
        4123        1478         12
        4123        4118         28
        4129        1123         13
        4129        4079         16
        4133        4378         23
        4141        1063         25
        4141        1406         19
        4151        4191         41
        4162        4004         11
        4162        4082          7
        4173        1477         19
        4174        4145         15
        4174        4156         13
        4177        1014         15
        4186        1103         13
        4188        4311          4
        4196        4115         14
        4200        1256          7
        4200        4035         13
        4200        4115         13
        4214        8703         21
        4221        4297         23
        4226        4170         21
        4228        4079         16
        4235        4297         18
        4245        5114         21
        4246        1597         14
        4246        4144         23
        4251        1277         19
        4251        4230         47
        4260        1483         44
        4260        3008         14
        4260        4310         20
        4265        3023          7
        4266        4284         27
        4272        1256         27
        4273        3194          8
        4273        4262         19
        4278        1346         22
        4278        4009         33
        4279        4158         16
        4285        4172          4
        4287        4318         13
        4290        4212          6
        4298        3018         33
        4298        3115         10
        4307        1013         19
        4307        1199         43
        4311        3051         10
        4311        4136         25
        4311        5035         16
        4312        1017         22
        4326        3027         45
        4331        3175         18
        4331        4292         15
        4332        3062         43
        4337        4069         51
        4337        4096         11
        4341        1453         15
        4366        1320         18
        4369        4169         20
        4369        4191         10
        4370        4361         23
        5009        5158         29
        5015        4115         38
        5017        5076         32
        5021        6157         18
        5024        5016         25
        5028        5090         30
        5034        5027        103
        5038        4069         20
        5038        4076         26
        5039        5041          9
        5040        5047         13
        5043        4066         11
        5044        5136         18
        5044        6111         21
        5044        6134         56
        5046        4182         45
        5049        4091         28
        5054        4003         15
        5054        6181         17
        5059        1092         18
        5065        4115          8
        5065        5051         12
        5069        4206         28
        5069        4291         28
        5074        1440         17
        5074        4139         37
        5074        5011         20
        5075        4050         51
        5075        8506         31
        5084        4382         17
        5096        1010         29
        5096        6200         39
        5100        6195         24
        5121        5090         14
        5122        5079         17
        5124        4137         34
        5124        4158         24
        5129        3152         19
        5129        4169         35
        5133        4056         30
        5133        8400         17
        5143        3204          6
        5143        4144         16
        5143        4177         16
        5143        5070         38
